Product_Code,Week,Sales
P90,W29,25.0
P92,W29,33.0
P96,W29,28.0
P97,W29,19.0
P101,W29,19.0
P102,W29,29.0
P106,W29,11.0
P107,W29,18.0
P112,W29,41.0
P113,W29,25.0
P115,W29,14.0
P118,W29,15.0
P119,W29,23.0
P120,W29,36.0
P122,W29,11.0
P128,W29,26.0
P129,W29,35.0
P130,W29,32.0
P131,W29,26.0
P132,W29,38.0
P133,W29,25.0
P134,W29,22.0
P135,W29,32.0
P136,W29,31.0
P137,W29,22.0
P138,W29,28.0
P139,W29,23.0
P140,W29,34.0
P141,W29,32.0
P142,W29,22.0
P143,W29,25.0
P147,W29,11.0
P157,W29,11.0
P162,W29,12.0
P165,W29,11.0
P166,W29,11.0
P167,W29,31.0
P168,W29,42.0
P169,W29,22.0
P170,W29,30.0
P172,W29,19.0
P173,W29,30.0
P174,W29,35.0
P175,W29,36.0
P176,W29,30.0
P177,W29,20.0
P178,W29,21.0
P179,W29,19.0
P180,W29,33.0
P181,W29,30.0
P182,W29,15.0
P183,W29,31.0
P184,W29,31.0
P185,W29,30.0
P186,W29,27.0
P187,W29,27.0
P188,W29,16.0
P189,W29,37.0
P190,W29,39.0
P191,W29,27.0
P192,W29,24.0
P193,W29,32.0
P194,W29,25.0
P196,W29,28.0
P208,W29,24.0
P211,W29,13.0
P261,W29,25.0
P262,W29,29.0
P263,W29,16.0
P269,W29,11.0
P270,W29,16.0
P284,W29,12.0
P286,W29,18.0
P307,W29,13.0
P364,W29,13.0
P397,W29,12.0
P400,W29,15.0
P407,W29,20.0
P409,W29,23.0
P410,W29,12.0
P411,W29,11.0
P435,W29,16.0
P486,W29,12.0
P487,W29,11.0
P488,W29,15.0
P491,W29,16.0
P494,W29,15.0
P495,W29,18.0
P503,W29,11.0
P506,W29,14.0
P507,W29,16.0
P508,W29,14.0
P511,W29,19.0
P512,W29,12.0
P513,W29,17.0
P516,W29,20.0
P519,W29,11.0
P520,W29,11.0
P522,W29,11.0
P524,W29,11.0
P526,W29,14.0
P533,W29,15.0
P537,W29,12.0
P540,W29,13.0
P541,W29,13.0
P545,W29,13.0
P548,W29,31.0
P549,W29,31.0
P552,W29,13.0
P554,W29,15.0
P557,W29,28.0
P566,W29,23.0
P613,W29,17.0
P615,W29,24.0
P617,W29,28.0
P618,W29,29.0
P619,W29,32.0
P620,W29,31.0
P621,W29,25.0
P622,W29,23.0
P623,W29,25.0
P636,W29,11.0
P640,W29,16.0
P781,W29,17.0
P783,W29,14.0
P3,W30,11.0
P10,W30,14.0
P13,W30,11.0
P15,W30,24.0
P16,W30,42.0
P17,W30,24.0
P18,W30,31.0
P19,W30,26.0
P24,W30,32.0
P25,W30,21.0
P27,W30,26.0
P28,W30,33.0
P30,W30,24.0
P31,W30,12.0
P32,W30,13.0
P34,W30,38.0
P35,W30,32.0
P36,W30,32.0
P37,W30,35.0
P38,W30,34.0
P39,W30,41.0
P40,W30,33.0
P41,W30,27.0
P42,W30,28.0
P43,W30,22.0
P44,W30,33.0
P45,W30,29.0
P46,W30,28.0
P47,W30,34.0
P48,W30,30.0
P49,W30,37.0
P51,W30,20.0
P52,W30,22.0
P54,W30,29.0
P55,W30,25.0
P56,W30,32.0
P57,W30,36.0
P58,W30,38.0
P60,W30,23.0
P61,W30,27.0
P63,W30,34.0
P64,W30,32.0
P65,W30,12.0
P66,W30,19.0
P67,W30,35.0
P69,W30,38.0
P70,W30,35.0
P72,W30,40.0
P73,W30,26.0
P75,W30,33.0
P76,W30,29.0
P78,W30,26.0
P79,W30,25.0
P80,W30,33.0
P83,W30,25.0
P84,W30,26.0
P85,W30,26.0
P86,W30,25.0
P87,W30,24.0
P88,W30,27.0
P89,W30,26.0
P90,W30,35.0
P92,W30,24.0
P96,W30,31.0
P97,W30,22.0
P101,W30,27.0
P102,W30,24.0
P103,W30,11.0
P106,W30,12.0
P107,W30,15.0
P112,W30,38.0
P113,W30,33.0
P119,W30,48.0
P120,W30,35.0
P128,W30,38.0
P129,W30,17.0
P130,W30,16.0
P131,W30,35.0
P132,W30,37.0
P133,W30,32.0
P134,W30,19.0
P135,W30,24.0
P136,W30,26.0
P137,W30,31.0
P138,W30,31.0
P139,W30,28.0
P140,W30,39.0
P141,W30,27.0
P142,W30,22.0
P143,W30,47.0
P144,W30,11.0
P149,W30,13.0
P164,W30,14.0
P166,W30,13.0
P167,W30,28.0
P168,W30,40.0
P169,W30,18.0
P170,W30,36.0
P172,W30,40.0
P173,W30,35.0
P174,W30,23.0
P175,W30,35.0
P176,W30,39.0
P177,W30,21.0
P178,W30,36.0
P179,W30,39.0
P180,W30,24.0
P181,W30,17.0
P182,W30,24.0
P183,W30,28.0
P184,W30,29.0
P185,W30,30.0
P186,W30,44.0
P187,W30,29.0
P188,W30,27.0
P189,W30,41.0
P190,W30,34.0
P191,W30,30.0
P192,W30,27.0
P193,W30,38.0
P194,W30,20.0
P196,W30,31.0
P197,W30,11.0
P200,W30,14.0
P208,W30,26.0
P261,W30,16.0
P262,W30,20.0
P263,W30,13.0
P266,W30,12.0
P268,W30,16.0
P270,W30,18.0
P284,W30,15.0
P286,W30,13.0
P319,W30,16.0
P403,W30,17.0
P405,W30,11.0
P406,W30,11.0
P407,W30,19.0
P409,W30,29.0
P410,W30,11.0
P411,W30,17.0
P413,W30,11.0
P435,W30,14.0
P486,W30,21.0
P488,W30,14.0
P491,W30,11.0
P502,W30,12.0
P507,W30,11.0
P511,W30,22.0
P512,W30,20.0
P516,W30,13.0
P517,W30,14.0
P520,W30,11.0
P524,W30,11.0
P525,W30,15.0
P527,W30,11.0
P533,W30,16.0
P535,W30,18.0
P537,W30,17.0
P538,W30,19.0
P542,W30,11.0
P543,W30,11.0
P544,W30,11.0
P545,W30,13.0
P546,W30,20.0
P548,W30,25.0
P549,W30,25.0
P554,W30,24.0
P555,W30,11.0
P556,W30,11.0
P557,W30,23.0
P558,W30,14.0
P559,W30,12.0
P566,W30,19.0
P613,W30,14.0
P615,W30,16.0
P617,W30,27.0
P618,W30,29.0
P619,W30,25.0
P620,W30,29.0
P621,W30,47.0
P622,W30,23.0
P623,W30,35.0
P625,W30,14.0
P630,W30,11.0
P640,W30,16.0
P781,W30,13.0
P783,W30,16.0
P9,W31,13.0
P10,W31,29.0
P11,W31,12.0
P15,W31,29.0
P16,W31,39.0
P17,W31,26.0
P18,W31,23.0
P19,W31,28.0
P24,W31,34.0
P25,W31,24.0
P27,W31,26.0
P28,W31,32.0
P30,W31,29.0
P34,W31,39.0
P35,W31,29.0
P36,W31,40.0
P37,W31,31.0
P38,W31,36.0
P39,W31,26.0
P40,W31,33.0
P41,W31,36.0
P42,W31,27.0
P43,W31,34.0
P44,W31,31.0
P45,W31,27.0
P46,W31,24.0
P47,W31,24.0
P48,W31,30.0
P49,W31,27.0
P51,W31,19.0
P52,W31,29.0
P54,W31,36.0
P55,W31,43.0
P56,W31,36.0
P57,W31,35.0
P58,W31,31.0
P60,W31,32.0
P61,W31,24.0
P63,W31,29.0
P64,W31,25.0
P66,W31,19.0
P67,W31,20.0
P69,W31,33.0
P70,W31,33.0
P71,W31,13.0
P72,W31,18.0
P73,W31,23.0
P75,W31,26.0
P76,W31,25.0
P78,W31,23.0
P79,W31,28.0
P80,W31,20.0
P83,W31,38.0
P84,W31,24.0
P85,W31,36.0
P86,W31,35.0
P87,W31,29.0
P88,W31,27.0
P89,W31,27.0
P90,W31,25.0
P92,W31,22.0
P95,W31,15.0
P96,W31,47.0
P97,W31,36.0
P101,W31,34.0
P102,W31,34.0
P107,W31,18.0
P109,W31,15.0
P112,W31,26.0
P113,W31,37.0
P115,W31,11.0
P119,W31,32.0
P120,W31,33.0
P121,W31,11.0
P128,W31,28.0
P129,W31,40.0
P130,W31,37.0
P131,W31,19.0
P132,W31,25.0
P133,W31,30.0
P134,W31,40.0
P135,W31,44.0
P136,W31,24.0
P137,W31,30.0
P138,W31,22.0
P139,W31,28.0
P140,W31,37.0
P141,W31,28.0
P142,W31,38.0
P143,W31,21.0
P145,W31,19.0
P152,W31,13.0
P153,W31,11.0
P160,W31,15.0
P167,W31,25.0
P168,W31,34.0
P169,W31,25.0
P170,W31,17.0
P172,W31,34.0
P173,W31,27.0
P174,W31,20.0
P175,W31,34.0
P176,W31,27.0
P177,W31,36.0
P178,W31,27.0
P179,W31,44.0
P180,W31,39.0
P181,W31,32.0
P182,W31,23.0
P183,W31,30.0
P184,W31,29.0
P185,W31,25.0
P186,W31,41.0
P187,W31,22.0
P188,W31,19.0
P189,W31,30.0
P190,W31,40.0
P191,W31,30.0
P192,W31,15.0
P193,W31,22.0
P194,W31,29.0
P196,W31,21.0
P200,W31,19.0
P202,W31,14.0
P205,W31,16.0
P208,W31,22.0
P211,W31,11.0
P261,W31,17.0
P262,W31,24.0
P267,W31,11.0
P268,W31,13.0
P269,W31,19.0
P270,W31,21.0
P284,W31,11.0
P286,W31,14.0
P334,W31,16.0
P398,W31,14.0
P400,W31,12.0
P403,W31,16.0
P404,W31,12.0
P408,W31,14.0
P409,W31,30.0
P410,W31,11.0
P411,W31,18.0
P436,W31,11.0
P486,W31,26.0
P491,W31,16.0
P494,W31,11.0
P502,W31,17.0
P504,W31,12.0
P507,W31,17.0
P511,W31,18.0
P512,W31,11.0
P513,W31,11.0
P516,W31,15.0
P519,W31,16.0
P522,W31,13.0
P529,W31,16.0
P530,W31,11.0
P533,W31,20.0
P534,W31,11.0
P535,W31,16.0
P538,W31,12.0
P540,W31,14.0
P545,W31,11.0
P546,W31,14.0
P548,W31,27.0
P549,W31,18.0
P550,W31,12.0
P551,W31,16.0
P554,W31,14.0
P557,W31,14.0
P563,W31,13.0
P565,W31,12.0
P566,W31,15.0
P613,W31,15.0
P615,W31,17.0
P617,W31,18.0
P618,W31,30.0
P619,W31,45.0
P620,W31,24.0
P621,W31,35.0
P622,W31,23.0
P623,W31,24.0
P629,W31,11.0
P634,W31,12.0
P635,W31,11.0
P640,W31,11.0
P702,W31,13.0
P783,W31,11.0
P1,W32,12.0
P10,W32,23.0
P11,W32,12.0
P15,W32,25.0
P16,W32,38.0
P17,W32,20.0
P18,W32,33.0
P19,W32,32.0
P24,W32,38.0
P25,W32,34.0
P27,W32,32.0
P28,W32,24.0
P30,W32,34.0
P32,W32,12.0
P33,W32,12.0
P34,W32,23.0
P35,W32,45.0
P36,W32,34.0
P37,W32,28.0
P38,W32,35.0
P39,W32,30.0
P40,W32,32.0
P41,W32,25.0
P42,W32,31.0
P43,W32,21.0
P44,W32,33.0
P45,W32,28.0
P46,W32,24.0
P47,W32,25.0
P48,W32,32.0
P49,W32,26.0
P51,W32,16.0
P52,W32,21.0
P54,W32,28.0
P55,W32,29.0
P56,W32,29.0
P57,W32,24.0
P58,W32,29.0
P60,W32,32.0
P61,W32,25.0
P63,W32,28.0
P64,W32,36.0
P65,W32,15.0
P66,W32,19.0
P67,W32,26.0
P69,W32,24.0
P70,W32,32.0
P72,W32,30.0
P73,W32,29.0
P75,W32,28.0
P76,W32,27.0
P78,W32,29.0
P79,W32,28.0
P80,W32,27.0
P81,W32,11.0
P83,W32,43.0
P84,W32,29.0
P85,W32,31.0
P86,W32,34.0
P87,W32,26.0
P88,W32,34.0
P89,W32,29.0
P90,W32,40.0
P92,W32,40.0
P96,W32,30.0
P97,W32,29.0
P101,W32,39.0
P102,W32,27.0
P106,W32,11.0
P107,W32,21.0
P109,W32,12.0
P112,W32,23.0
P113,W32,30.0
P115,W32,13.0
P119,W32,28.0
P120,W32,27.0
P128,W32,29.0
P129,W32,43.0
P130,W32,29.0
P131,W32,31.0
P132,W32,23.0
P133,W32,27.0
P134,W32,43.0
P135,W32,30.0
P136,W32,21.0
P137,W32,48.0
P138,W32,49.0
P139,W32,21.0
P140,W32,30.0
P141,W32,34.0
P142,W32,35.0
P143,W32,32.0
P147,W32,15.0
P165,W32,12.0
P167,W32,22.0
P168,W32,27.0
P169,W32,25.0
P170,W32,31.0
P171,W32,15.0
P172,W32,29.0
P173,W32,41.0
P174,W32,24.0
P175,W32,36.0
P176,W32,34.0
P177,W32,41.0
P178,W32,30.0
P179,W32,32.0
P180,W32,49.0
P181,W32,37.0
P182,W32,26.0
P183,W32,34.0
P184,W32,35.0
P185,W32,29.0
P186,W32,27.0
P187,W32,38.0
P188,W32,28.0
P189,W32,28.0
P190,W32,33.0
P191,W32,36.0
P192,W32,37.0
P193,W32,39.0
P194,W32,22.0
P196,W32,27.0
P197,W32,17.0
P200,W32,18.0
P202,W32,13.0
P208,W32,21.0
P210,W32,11.0
P261,W32,12.0
P262,W32,21.0
P263,W32,15.0
P270,W32,14.0
P286,W32,12.0
P364,W32,12.0
P398,W32,13.0
P403,W32,13.0
P406,W32,11.0
P407,W32,13.0
P409,W32,31.0
P430,W32,13.0
P435,W32,21.0
P486,W32,20.0
P487,W32,13.0
P492,W32,14.0
P494,W32,13.0
P495,W32,16.0
P503,W32,17.0
P504,W32,14.0
P506,W32,11.0
P507,W32,11.0
P511,W32,25.0
P513,W32,17.0
P516,W32,16.0
P517,W32,11.0
P520,W32,13.0
P521,W32,12.0
P522,W32,15.0
P525,W32,13.0
P526,W32,16.0
P530,W32,14.0
P532,W32,13.0
P533,W32,23.0
P535,W32,15.0
P537,W32,15.0
P541,W32,14.0
P544,W32,14.0
P545,W32,11.0
P548,W32,26.0
P549,W32,35.0
P550,W32,11.0
P554,W32,18.0
P556,W32,14.0
P557,W32,17.0
P558,W32,16.0
P560,W32,11.0
P566,W32,21.0
P613,W32,13.0
P615,W32,15.0
P617,W32,24.0
P618,W32,39.0
P619,W32,31.0
P620,W32,30.0
P621,W32,33.0
P622,W32,21.0
P623,W32,27.0
P624,W32,11.0
P627,W32,12.0
P630,W32,11.0
P632,W32,14.0
P783,W32,13.0
P4,W33,12.0
P6,W33,11.0
P10,W33,12.0
P13,W33,15.0
P14,W33,11.0
P15,W33,38.0
P16,W33,38.0
P17,W33,30.0
P18,W33,31.0
P19,W33,31.0
P24,W33,40.0
P25,W33,26.0
P27,W33,31.0
P28,W33,31.0
P29,W33,19.0
P30,W33,18.0
P32,W33,15.0
P34,W33,33.0
P35,W33,26.0
P36,W33,23.0
P37,W33,35.0
P38,W33,40.0
P39,W33,44.0
P40,W33,38.0
P41,W33,36.0
P42,W33,28.0
P43,W33,32.0
P44,W33,33.0
P45,W33,30.0
P46,W33,29.0
P47,W33,32.0
P48,W33,38.0
P49,W33,26.0
P51,W33,12.0
P52,W33,23.0
P54,W33,21.0
P55,W33,27.0
P56,W33,32.0
P57,W33,24.0
P58,W33,29.0
P60,W33,29.0
P61,W33,30.0
P62,W33,12.0
P63,W33,40.0
P64,W33,36.0
P66,W33,31.0
P67,W33,35.0
P69,W33,23.0
P70,W33,24.0
P72,W33,28.0
P73,W33,37.0
P75,W33,27.0
P76,W33,35.0
P78,W33,33.0
P79,W33,30.0
P80,W33,29.0
P83,W33,28.0
P84,W33,31.0
P85,W33,29.0
P86,W33,34.0
P87,W33,28.0
P88,W33,27.0
P89,W33,33.0
P90,W33,32.0
P91,W33,15.0
P92,W33,33.0
P96,W33,30.0
P97,W33,26.0
P100,W33,11.0
P101,W33,22.0
P102,W33,29.0
P107,W33,15.0
P109,W33,11.0
P110,W33,11.0
P112,W33,44.0
P113,W33,33.0
P114,W33,12.0
P118,W33,12.0
P119,W33,29.0
P120,W33,30.0
P121,W33,16.0
P125,W33,14.0
P128,W33,36.0
P129,W33,36.0
P130,W33,27.0
P131,W33,24.0
P132,W33,33.0
P133,W33,28.0
P134,W33,19.0
P135,W33,23.0
P136,W33,37.0
P137,W33,24.0
P138,W33,35.0
P139,W33,39.0
P140,W33,39.0
P141,W33,39.0
P142,W33,37.0
P143,W33,41.0
P160,W33,14.0
P165,W33,13.0
P166,W33,11.0
P167,W33,36.0
P168,W33,26.0
P169,W33,33.0
P170,W33,39.0
P172,W33,38.0
P173,W33,41.0
P174,W33,30.0
P175,W33,37.0
P176,W33,27.0
P177,W33,32.0
P178,W33,19.0
P179,W33,42.0
P180,W33,25.0
P181,W33,31.0
P182,W33,28.0
P183,W33,29.0
P184,W33,37.0
P185,W33,36.0
P186,W33,25.0
P187,W33,14.0
P188,W33,29.0
P189,W33,30.0
P190,W33,21.0
P191,W33,27.0
P192,W33,30.0
P193,W33,31.0
P194,W33,19.0
P196,W33,33.0
P200,W33,14.0
P202,W33,14.0
P205,W33,13.0
P208,W33,15.0
P261,W33,24.0
P262,W33,27.0
P263,W33,14.0
P270,W33,23.0
P284,W33,14.0
P286,W33,13.0
P332,W33,12.0
P333,W33,12.0
P403,W33,15.0
P405,W33,18.0
P407,W33,23.0
P409,W33,28.0
P410,W33,17.0
P435,W33,23.0
P486,W33,12.0
P487,W33,12.0
P491,W33,17.0
P492,W33,18.0
P494,W33,15.0
P503,W33,11.0
P505,W33,15.0
P507,W33,15.0
P511,W33,16.0
P512,W33,14.0
P513,W33,24.0
P514,W33,11.0
P516,W33,17.0
P519,W33,21.0
P520,W33,14.0
P521,W33,11.0
P525,W33,12.0
P526,W33,14.0
P529,W33,16.0
P530,W33,19.0
P533,W33,22.0
P535,W33,17.0
P537,W33,21.0
P538,W33,15.0
P540,W33,11.0
P542,W33,11.0
P544,W33,20.0
P548,W33,38.0
P549,W33,19.0
P554,W33,13.0
P555,W33,11.0
P556,W33,12.0
P557,W33,21.0
P558,W33,12.0
P566,W33,15.0
P612,W33,12.0
P615,W33,17.0
P617,W33,27.0
P618,W33,39.0
P619,W33,46.0
P620,W33,25.0
P621,W33,26.0
P622,W33,42.0
P623,W33,27.0
P625,W33,12.0
P627,W33,11.0
P629,W33,14.0
P632,W33,12.0
P635,W33,12.0
P640,W33,15.0
P10,W34,16.0
P11,W34,16.0
P15,W34,40.0
P16,W34,38.0
P17,W34,28.0
P18,W34,39.0
P19,W34,27.0
P21,W34,14.0
P24,W34,32.0
P25,W34,38.0
P27,W34,26.0
P28,W34,22.0
P30,W34,29.0
P33,W34,19.0
P34,W34,41.0
P35,W34,26.0
P36,W34,21.0
P37,W34,32.0
P38,W34,34.0
P39,W34,30.0
P40,W34,32.0
P41,W34,40.0
P42,W34,39.0
P43,W34,20.0
P44,W34,26.0
P45,W34,29.0
P46,W34,23.0
P47,W34,28.0
P48,W34,33.0
P49,W34,33.0
P51,W34,16.0
P52,W34,21.0
P54,W34,30.0
P55,W34,34.0
P56,W34,31.0
P57,W34,32.0
P58,W34,33.0
P60,W34,34.0
P61,W34,31.0
P62,W34,24.0
P63,W34,36.0
P64,W34,27.0
P66,W34,29.0
P67,W34,29.0
P69,W34,35.0
P70,W34,18.0
P72,W34,26.0
P73,W34,37.0
P75,W34,30.0
P76,W34,20.0
P78,W34,29.0
P79,W34,29.0
P80,W34,19.0
P83,W34,34.0
P84,W34,31.0
P85,W34,30.0
P86,W34,36.0
P87,W34,35.0
P88,W34,28.0
P89,W34,31.0
P90,W34,28.0
P92,W34,39.0
P95,W34,13.0
P96,W34,41.0
P97,W34,25.0
P101,W34,30.0
P102,W34,27.0
P107,W34,17.0
P110,W34,18.0
P112,W34,29.0
P113,W34,27.0
P116,W34,11.0
P119,W34,19.0
P120,W34,31.0
P122,W34,13.0
P128,W34,26.0
P129,W34,37.0
P130,W34,36.0
P131,W34,40.0
P132,W34,36.0
P133,W34,31.0
P134,W34,33.0
P135,W34,33.0
P136,W34,29.0
P137,W34,41.0
P138,W34,29.0
P139,W34,36.0
P140,W34,33.0
P141,W34,19.0
P142,W34,24.0
P143,W34,22.0
P153,W34,13.0
P164,W34,12.0
P167,W34,25.0
P168,W34,39.0
P169,W34,29.0
P170,W34,28.0
P172,W34,42.0
P173,W34,31.0
P174,W34,37.0
P175,W34,38.0
P176,W34,26.0
P177,W34,23.0
P178,W34,46.0
P179,W34,38.0
P180,W34,34.0
P181,W34,24.0
P182,W34,26.0
P183,W34,30.0
P184,W34,29.0
P185,W34,32.0
P186,W34,29.0
P187,W34,23.0
P188,W34,20.0
P189,W34,30.0
P190,W34,36.0
P191,W34,38.0
P192,W34,37.0
P193,W34,29.0
P194,W34,37.0
P196,W34,39.0
P198,W34,15.0
P200,W34,13.0
P202,W34,12.0
P208,W34,23.0
P261,W34,20.0
P262,W34,28.0
P263,W34,11.0
P270,W34,21.0
P284,W34,17.0
P285,W34,11.0
P286,W34,19.0
P309,W34,13.0
P312,W34,11.0
P319,W34,15.0
P364,W34,11.0
P398,W34,13.0
P400,W34,12.0
P403,W34,13.0
P405,W34,19.0
P406,W34,14.0
P408,W34,14.0
P409,W34,34.0
P410,W34,20.0
P411,W34,14.0
P413,W34,11.0
P429,W34,12.0
P430,W34,11.0
P435,W34,18.0
P486,W34,16.0
P487,W34,16.0
P488,W34,12.0
P491,W34,17.0
P493,W34,11.0
P494,W34,15.0
P495,W34,13.0
P502,W34,13.0
P503,W34,14.0
P507,W34,11.0
P511,W34,18.0
P512,W34,17.0
P513,W34,16.0
P516,W34,19.0
P519,W34,16.0
P520,W34,13.0
P524,W34,11.0
P526,W34,11.0
P527,W34,12.0
P529,W34,11.0
P532,W34,12.0
P533,W34,24.0
P536,W34,17.0
P537,W34,21.0
P540,W34,21.0
P541,W34,13.0
P545,W34,16.0
P547,W34,13.0
P548,W34,25.0
P549,W34,34.0
P551,W34,13.0
P554,W34,12.0
P555,W34,15.0
P557,W34,16.0
P560,W34,13.0
P566,W34,16.0
P612,W34,12.0
P613,W34,13.0
P615,W34,18.0
P617,W34,34.0
P618,W34,27.0
P619,W34,27.0
P620,W34,25.0
P621,W34,26.0
P622,W34,35.0
P623,W34,44.0
P626,W34,15.0
P629,W34,17.0
P630,W34,13.0
P634,W34,12.0
P635,W34,16.0
P640,W34,19.0
P674,W34,12.0
P783,W34,14.0
P1,W35,14.0
P4,W35,19.0
P11,W35,11.0
P15,W35,36.0
P16,W35,34.0
P17,W35,35.0
P18,W35,30.0
P19,W35,40.0
P22,W35,11.0
P24,W35,31.0
P25,W35,32.0
P27,W35,38.0
P28,W35,33.0
P30,W35,31.0
P34,W35,38.0
P35,W35,35.0
P36,W35,39.0
P37,W35,40.0
P38,W35,27.0
P39,W35,20.0
P40,W35,30.0
P41,W35,37.0
P42,W35,24.0
P43,W35,30.0
P44,W35,19.0
P45,W35,33.0
P46,W35,30.0
P47,W35,23.0
P48,W35,30.0
P49,W35,39.0
P51,W35,20.0
P52,W35,38.0
P54,W35,26.0
P55,W35,21.0
P56,W35,20.0
P57,W35,34.0
P58,W35,35.0
P60,W35,34.0
P61,W35,30.0
P62,W35,23.0
P63,W35,29.0
P64,W35,25.0
P66,W35,40.0
P67,W35,38.0
P69,W35,28.0
P70,W35,35.0
P71,W35,13.0
P72,W35,28.0
P73,W35,26.0
P75,W35,28.0
P76,W35,28.0
P78,W35,21.0
P79,W35,40.0
P80,W35,22.0
P83,W35,23.0
P84,W35,33.0
P85,W35,25.0
P86,W35,29.0
P87,W35,31.0
P88,W35,32.0
P89,W35,30.0
P90,W35,26.0
P92,W35,38.0
P96,W35,25.0
P97,W35,23.0
P101,W35,28.0
P102,W35,36.0
P107,W35,22.0
P109,W35,11.0
P112,W35,28.0
P113,W35,32.0
P119,W35,21.0
P120,W35,28.0
P128,W35,37.0
P129,W35,46.0
P130,W35,26.0
P131,W35,33.0
P132,W35,33.0
P133,W35,34.0
P134,W35,38.0
P135,W35,32.0
P136,W35,38.0
P137,W35,41.0
P138,W35,38.0
P139,W35,30.0
P140,W35,38.0
P141,W35,32.0
P142,W35,20.0
P143,W35,27.0
P145,W35,12.0
P162,W35,12.0
P167,W35,27.0
P168,W35,32.0
P169,W35,28.0
P170,W35,28.0
P171,W35,13.0
P172,W35,35.0
P173,W35,38.0
P174,W35,27.0
P175,W35,32.0
P176,W35,28.0
P177,W35,23.0
P178,W35,31.0
P179,W35,43.0
P180,W35,33.0
P181,W35,34.0
P182,W35,27.0
P183,W35,32.0
P184,W35,21.0
P185,W35,38.0
P186,W35,30.0
P187,W35,33.0
P188,W35,36.0
P189,W35,23.0
P190,W35,39.0
P191,W35,32.0
P192,W35,25.0
P193,W35,26.0
P194,W35,28.0
P196,W35,27.0
P205,W35,11.0
P208,W35,25.0
P210,W35,16.0
P211,W35,15.0
P261,W35,16.0
P262,W35,13.0
P263,W35,15.0
P267,W35,14.0
P268,W35,28.0
P269,W35,11.0
P270,W35,15.0
P284,W35,20.0
P285,W35,15.0
P309,W35,11.0
P314,W35,12.0
P324,W35,12.0
P334,W35,11.0
P364,W35,11.0
P399,W35,15.0
P403,W35,12.0
P404,W35,13.0
P405,W35,19.0
P407,W35,17.0
P409,W35,34.0
P411,W35,11.0
P430,W35,15.0
P435,W35,13.0
P486,W35,14.0
P491,W35,16.0
P493,W35,11.0
P494,W35,16.0
P503,W35,13.0
P505,W35,13.0
P506,W35,11.0
P507,W35,13.0
P508,W35,11.0
P511,W35,17.0
P512,W35,14.0
P513,W35,20.0
P514,W35,19.0
P516,W35,13.0
P519,W35,15.0
P523,W35,13.0
P525,W35,15.0
P527,W35,11.0
P529,W35,15.0
P530,W35,15.0
P533,W35,15.0
P535,W35,18.0
P538,W35,12.0
P540,W35,16.0
P542,W35,13.0
P543,W35,12.0
P544,W35,11.0
P546,W35,11.0
P548,W35,17.0
P549,W35,23.0
P551,W35,11.0
P554,W35,17.0
P557,W35,23.0
P558,W35,17.0
P559,W35,15.0
P564,W35,15.0
P566,W35,17.0
P613,W35,25.0
P615,W35,20.0
P617,W35,27.0
P618,W35,32.0
P619,W35,28.0
P620,W35,27.0
P621,W35,30.0
P622,W35,35.0
P623,W35,43.0
P629,W35,14.0
P636,W35,13.0
P638,W35,12.0
P640,W35,14.0
P781,W35,12.0
P783,W35,12.0
P8,W36,15.0
P10,W36,23.0
P11,W36,12.0
P14,W36,13.0
P15,W36,42.0
P16,W36,32.0
P17,W36,41.0
P18,W36,30.0
P19,W36,33.0
P24,W36,50.0
P25,W36,26.0
P26,W36,11.0
P27,W36,46.0
P28,W36,37.0
P29,W36,14.0
P30,W36,25.0
P31,W36,14.0
P34,W36,28.0
P35,W36,34.0
P36,W36,25.0
P37,W36,33.0
P38,W36,29.0
P39,W36,28.0
P40,W36,32.0
P41,W36,29.0
P42,W36,25.0
P43,W36,37.0
P44,W36,37.0
P45,W36,49.0
P46,W36,38.0
P47,W36,32.0
P48,W36,28.0
P49,W36,42.0
P51,W36,25.0
P52,W36,33.0
P54,W36,27.0
P55,W36,33.0
P56,W36,25.0
P57,W36,30.0
P58,W36,33.0
P59,W36,14.0
P60,W36,25.0
P61,W36,19.0
P62,W36,11.0
P63,W36,29.0
P64,W36,22.0
P66,W36,48.0
P67,W36,21.0
P69,W36,34.0
P70,W36,33.0
P72,W36,37.0
P73,W36,22.0
P75,W36,29.0
P76,W36,35.0
P78,W36,36.0
P79,W36,26.0
P80,W36,32.0
P82,W36,12.0
P83,W36,27.0
P84,W36,32.0
P85,W36,28.0
P86,W36,41.0
P87,W36,22.0
P88,W36,33.0
P89,W36,29.0
P90,W36,27.0
P92,W36,33.0
P96,W36,22.0
P97,W36,17.0
P101,W36,25.0
P102,W36,28.0
P103,W36,13.0
P107,W36,13.0
P110,W36,13.0
P112,W36,22.0
P113,W36,35.0
P114,W36,11.0
P119,W36,36.0
P120,W36,18.0
P121,W36,13.0
P122,W36,11.0
P128,W36,35.0
P129,W36,30.0
P130,W36,30.0
P131,W36,28.0
P132,W36,32.0
P133,W36,34.0
P134,W36,55.0
P135,W36,38.0
P136,W36,32.0
P137,W36,42.0
P138,W36,29.0
P139,W36,29.0
P140,W36,31.0
P141,W36,23.0
P142,W36,20.0
P143,W36,27.0
P147,W36,13.0
P149,W36,14.0
P167,W36,24.0
P168,W36,40.0
P169,W36,32.0
P170,W36,28.0
P171,W36,11.0
P172,W36,28.0
P173,W36,26.0
